Region,Year,Value,Category
Afghanistan,2007,38661000,agricultural_area
Afghanistan,2006,38659000,agricultural_area
Afghanistan,2005,38515000,agricultural_area
Afghanistan,2004,38064000,agricultural_area
Afghanistan,2003,38899000,agricultural_area
Afghanistan,2002,37514000,agricultural_area
Afghanistan,2001,37564000,agricultural_area
Afghanistan,2000,37838000,agricultural_area
Afghanistan,1999,37980000,agricultural_area
Afghanistan,1998,38237000,agricultural_area
Afghanistan,1997,38160000,agricultural_area
Afghanistan,1996,38117000,agricultural_area
Afghanistan,1995,38161000,agricultural_area
Afghanistan,1994,38173000,agricultural_area
Afghanistan,1993,38044000,agricultural_area
Afghanistan,1992,38030000,agricultural_area
Afghanistan,1991,38030000,agricultural_area
Afghanistan,1990,38040000,agricultural_area
Afghanistan,1989,38040000,agricultural_area
Afghanistan,1988,38040000,agricultural_area
Afghanistan,1987,38045000,agricultural_area
Afghanistan,1986,38054000,agricultural_area
Afghanistan,1985,38054000,agricultural_area
Afghanistan,1984,38054000,agricultural_area
Afghanistan,1983,38054000,agricultural_area
Afghanistan,1982,38054000,agricultural_area
Afghanistan,1981,38053000,agricultural_area
Afghanistan,1980,38049000,agricultural_area
Afghanistan,1979,38049000,agricultural_area
Afghanistan,1978,38050000,agricultural_area
Afghanistan,1977,38050000,agricultural_area
Afghanistan,1976,38048000,agricultural_area
Afghanistan,1975,38048000,agricultural_area
Afghanistan,1974,38048000,agricultural_area
Afghanistan,1973,38048000,agricultural_area
Afghanistan,1972,38046000,agricultural_area
Afghanistan,1971,38036000,agricultural_area
Afghanistan,1970,38006000,agricultural_area
Afghanistan,1969,37996000,agricultural_area
Afghanistan,1968,37980000,agricultural_area
Afghanistan,1967,37979000,agricultural_area
Afghanistan,1966,37913000,agricultural_area
Afghanistan,1965,37875000,agricultural_area
Afghanistan,1964,37873000,agricultural_area
Afghanistan,1963,37810000,agricultural_area
Afghanistan,1962,37760000,agricultural_area
Afghanistan,1961,37700000,agricultural_area
Albania,2007,1119000,agricultural_area
Albania,2006,1120000,agricultural_area
Albania,2005,1077000,agricultural_area
Albania,2004,1122000,agricultural_area
Albania,2003,1121000,agricultural_area
Albania,2002,1140000,agricultural_area
Albania,2001,1139000,agricultural_area
Albania,2000,1144000,agricultural_area
Albania,1999,1145000,agricultural_area
Albania,1998,1139000,agricultural_area
Albania,1997,1135000,agricultural_area
Albania,1996,1131000,agricultural_area
Albania,1995,1127000,agricultural_area
Albania,1994,1126000,agricultural_area
Albania,1993,1126000,agricultural_area
Albania,1992,1127000,agricultural_area
Albania,1991,1127000,agricultural_area
Albania,1990,1121000,agricultural_area
Albania,1989,1110000,agricultural_area
Albania,1988,1117000,agricultural_area
Albania,1987,1111000,agricultural_area
Albania,1986,1111000,agricultural_area
Albania,1985,1112000,agricultural_area
Albania,1984,1113000,agricultural_area
Albania,1983,1110000,agricultural_area
Albania,1982,1114000,agricultural_area
Albania,1981,1116000,agricultural_area
Albania,1980,1118000,agricultural_area
Albania,1979,1117000,agricultural_area
Albania,1978,1114000,agricultural_area
Albania,1977,1109000,agricultural_area
Albania,1976,1075000,agricultural_area
Albania,1975,1080000,agricultural_area
Albania,1974,1122000,agricultural_area
Albania,1973,1146000,agricultural_area
Albania,1972,1174000,agricultural_area
Albania,1971,1200000,agricultural_area
Albania,1970,1230000,agricultural_area
Albania,1969,1235000,agricultural_area
Albania,1968,1240000,agricultural_area
Albania,1967,1244000,agricultural_area
Albania,1966,1240000,agricultural_area
Albania,1965,1237000,agricultural_area
Albania,1964,1230000,agricultural_area
Albania,1963,1233000,agricultural_area
Albania,1962,1232000,agricultural_area
Albania,1961,1232000,agricultural_area
Algeria,2007,41252000,agricultural_area
Algeria,2006,41181000,agricultural_area
Algeria,2005,41211000,agricultural_area
Algeria,2004,41145000,agricultural_area
Algeria,2003,39905700,agricultural_area
Algeria,2002,39855000,agricultural_area
Algeria,2001,40109000,agricultural_area
Algeria,2000,40021000,agricultural_area
Algeria,1999,39731000,agricultural_area
Algeria,1998,39826000,agricultural_area
Algeria,1997,39690000,agricultural_area
Algeria,1996,39636000,agricultural_area
Algeria,1995,39649000,agricultural_area
Algeria,1994,39640000,agricultural_area
Algeria,1993,38862000,agricultural_area
Algeria,1992,38865000,agricultural_area
Algeria,1991,38622000,agricultural_area
Algeria,1990,38676000,agricultural_area
Algeria,1989,38760000,agricultural_area
Algeria,1988,38817000,agricultural_area
Algeria,1987,38779000,agricultural_area
Algeria,1986,38688000,agricultural_area
Algeria,1985,39051000,agricultural_area
Algeria,1984,39610000,agricultural_area
Algeria,1983,39282000,agricultural_area
Algeria,1982,39107000,agricultural_area
Algeria,1981,39171000,agricultural_area
Algeria,1980,43830000,agricultural_area
Algeria,1979,43820000,agricultural_area
Algeria,1978,43843000,agricultural_area
Algeria,1977,43832000,agricultural_area
Algeria,1976,44021000,agricultural_area
Algeria,1975,43753000,agricultural_area
Algeria,1974,44336000,agricultural_area
Algeria,1973,44304000,agricultural_area
Algeria,1972,45396000,agricultural_area
Algeria,1971,45433000,agricultural_area
Algeria,1970,44216000,agricultural_area
Algeria,1969,44203000,agricultural_area
Algeria,1968,44203000,agricultural_area
Algeria,1967,44251000,agricultural_area
Algeria,1966,44167000,agricultural_area
Algeria,1965,44167000,agricultural_area
Algeria,1964,44164000,agricultural_area
Algeria,1963,44510000,agricultural_area
Algeria,1962,44900000,agricultural_area
Algeria,1961,45471000,agricultural_area
American Samoa,2007,5000,agricultural_area
American Samoa,2006,5000,agricultural_area
American Samoa,2005,5000,agricultural_area
American Samoa,2004,5000,agricultural_area
American Samoa,2003,5000,agricultural_area
American Samoa,2002,5000,agricultural_area
American Samoa,2001,5000,agricultural_area
American Samoa,2000,5000,agricultural_area
American Samoa,1999,5000,agricultural_area
American Samoa,1998,5000,agricultural_area
American Samoa,1997,5000,agricultural_area
American Samoa,1996,4000,agricultural_area
American Samoa,1995,4000,agricultural_area
American Samoa,1994,3000,agricultural_area
American Samoa,1993,3000,agricultural_area
American Samoa,1992,3000,agricultural_area
American Samoa,1991,4000,agricultural_area
American Samoa,1990,4000,agricultural_area
American Samoa,1989,4000,agricultural_area
American Samoa,1988,4000,agricultural_area
American Samoa,1987,4000,agricultural_area
American Samoa,1986,4000,agricultural_area
American Samoa,1985,4000,agricultural_area
American Samoa,1984,4000,agricultural_area
American Samoa,1983,4000,agricultural_area
American Samoa,1982,4000,agricultural_area
American Samoa,1981,4000,agricultural_area
American Samoa,1980,4000,agricultural_area
American Samoa,1979,4000,agricultural_area
American Samoa,1978,4000,agricultural_area
American Samoa,1977,4000,agricultural_area
American Samoa,1976,4000,agricultural_area
American Samoa,1975,4000,agricultural_area
American Samoa,1974,4000,agricultural_area
American Samoa,1973,4000,agricultural_area
American Samoa,1972,4000,agricultural_area
American Samoa,1971,4000,agricultural_area
American Samoa,1970,4000,agricultural_area
American Samoa,1969,4000,agricultural_area
American Samoa,1968,4000,agricultural_area
American Samoa,1967,4000,agricultural_area
American Samoa,1966,4000,agricultural_area
American Samoa,1965,4000,agricultural_area
American Samoa,1964,4000,agricultural_area
American Samoa,1963,4000,agricultural_area
American Samoa,1962,4000,agricultural_area
American Samoa,1961,4000,agricultural_area
Andorra,2007,26000,agricultural_area
Andorra,2006,26000,agricultural_area
Andorra,2005,26000,agricultural_area
Andorra,2004,26000,agricultural_area
Andorra,2003,26000,agricultural_area
Andorra,2002,26000,agricultural_area
Andorra,2001,26000,agricultural_area
Andorra,2000,26000,agricultural_area
Andorra,1999,26000,agricultural_area
Andorra,1998,26000,agricultural_area
Andorra,1997,26000,agricultural_area
Andorra,1996,26000,agricultural_area
Andorra,1995,26000,agricultural_area
Andorra,1994,26000,agricultural_area
Andorra,1993,26000,agricultural_area
Andorra,1992,26000,agricultural_area
Andorra,1991,26000,agricultural_area
Andorra,1990,26000,agricultural_area
Andorra,1989,26000,agricultural_area
Andorra,1988,26000,agricultural_area
Andorra,1987,26000,agricultural_area
Andorra,1986,26000,agricultural_area
Andorra,1985,26000,agricultural_area
Andorra,1984,26000,agricultural_area
Andorra,1983,26000,agricultural_area
Andorra,1982,26000,agricultural_area
Andorra,1981,26000,agricultural_area
Andorra,1980,26000,agricultural_area
Andorra,1979,26000,agricultural_area
Andorra,1978,26000,agricultural_area
Andorra,1977,26000,agricultural_area
Andorra,1976,26000,agricultural_area
Andorra,1975,26000,agricultural_area
Andorra,1974,26000,agricultural_area
Andorra,1973,26000,agricultural_area
Andorra,1972,26000,agricultural_area
Andorra,1971,26000,agricultural_area
Andorra,1970,26000,agricultural_area
Andorra,1969,26000,agricultural_area
Andorra,1968,26000,agricultural_area
Andorra,1967,26000,agricultural_area
Andorra,1966,26000,agricultural_area
Andorra,1965,26000,agricultural_area
Andorra,1964,26000,agricultural_area
Andorra,1963,26000,agricultural_area
Andorra,1962,26000,agricultural_area
Andorra,1961,26000,agricultural_area
Angola,2007,57590000,agricultural_area
Angola,2006,57590000,agricultural_area
Angola,2005,57590000,agricultural_area
Angola,2004,57590000,agricultural_area
Angola,2003,57590000,agricultural_area
Angola,2002,57390000,agricultural_area
Angola,2001,57300000,agricultural_area
Angola,2000,57300000,agricultural_area
Angola,1999,57400000,agricultural_area
Angola,1998,57500000,agricultural_area
Angola,1997,57500000,agricultural_area
Angola,1996,57500000,agricultural_area
Angola,1995,57500000,agricultural_area
Angola,1994,57500000,agricultural_area
Angola,1993,57500000,agricultural_area
Angola,1992,57500000,agricultural_area
Angola,1991,57450000,agricultural_area
Angola,1990,57404000,agricultural_area
Angola,1989,57400000,agricultural_area
Angola,1988,57400000,agricultural_area
Angola,1987,57400000,agricultural_area
Angola,1986,57400000,agricultural_area
Angola,1985,57400000,agricultural_area
Angola,1984,57400000,agricultural_area
Angola,1983,57400000,agricultural_area
Angola,1982,57400000,agricultural_area
Angola,1981,57400000,agricultural_area
Angola,1980,57400000,agricultural_area
Angola,1979,57400000,agricultural_area
Angola,1978,57400000,agricultural_area
Angola,1977,57400000,agricultural_area
Angola,1976,57400000,agricultural_area
Angola,1975,57400000,agricultural_area
Angola,1974,57400000,agricultural_area
Angola,1973,57400000,agricultural_area
Angola,1972,57400000,agricultural_area
Angola,1971,57400000,agricultural_area
Angola,1970,57400000,agricultural_area
Angola,1969,57400000,agricultural_area
Angola,1968,57360000,agricultural_area
Angola,1967,57330000,agricultural_area
Angola,1966,57300000,agricultural_area
Angola,1965,57270000,agricultural_area
Angola,1964,57250000,agricultural_area
Angola,1963,57220000,agricultural_area
Angola,1962,57200000,agricultural_area
Angola,1961,57170000,agricultural_area
Antigua and Barbuda,2007,13000,agricultural_area
Antigua and Barbuda,2006,13000,agricultural_area
Antigua and Barbuda,2005,13000,agricultural_area
Antigua and Barbuda,2004,13000,agricultural_area
Antigua and Barbuda,2003,13000,agricultural_area
Antigua and Barbuda,2002,13000,agricultural_area
Antigua and Barbuda,2001,13000,agricultural_area
Antigua and Barbuda,2000,13000,agricultural_area
Antigua and Barbuda,1999,13000,agricultural_area
Antigua and Barbuda,1998,13000,agricultural_area
Antigua and Barbuda,1997,13000,agricultural_area
Antigua and Barbuda,1996,13000,agricultural_area
Antigua and Barbuda,1995,13000,agricultural_area
Antigua and Barbuda,1994,13000,agricultural_area
Antigua and Barbuda,1993,13000,agricultural_area
Antigua and Barbuda,1992,13000,agricultural_area
Antigua and Barbuda,1991,13000,agricultural_area
Antigua and Barbuda,1990,13000,agricultural_area
Antigua and Barbuda,1989,13000,agricultural_area
Antigua and Barbuda,1988,13000,agricultural_area
Antigua and Barbuda,1987,13000,agricultural_area
Antigua and Barbuda,1986,13000,agricultural_area
Antigua and Barbuda,1985,13000,agricultural_area
Antigua and Barbuda,1984,13000,agricultural_area
Antigua and Barbuda,1983,12000,agricultural_area
Antigua and Barbuda,1982,12000,agricultural_area
Antigua and Barbuda,1981,12000,agricultural_area
Antigua and Barbuda,1980,12000,agricultural_area
Antigua and Barbuda,1979,12000,agricultural_area
Antigua and Barbuda,1978,12000,agricultural_area
Antigua and Barbuda,1977,12000,agricultural_area
Antigua and Barbuda,1976,12000,agricultural_area
Antigua and Barbuda,1975,12000,agricultural_area
Antigua and Barbuda,1974,12000,agricultural_area
Antigua and Barbuda,1973,12000,agricultural_area
Antigua and Barbuda,1972,12000,agricultural_area
Antigua and Barbuda,1971,12000,agricultural_area
Antigua and Barbuda,1970,11000,agricultural_area
Antigua and Barbuda,1969,11000,agricultural_area
Antigua and Barbuda,1968,10000,agricultural_area
Antigua and Barbuda,1967,10000,agricultural_area
Antigua and Barbuda,1966,11000,agricultural_area
Antigua and Barbuda,1965,11000,agricultural_area
Antigua and Barbuda,1964,9000,agricultural_area
Antigua and Barbuda,1963,10000,agricultural_area
Antigua and Barbuda,1962,9000,agricultural_area
Antigua and Barbuda,1961,10000,agricultural_area
Argentina,2007,133350000,agricultural_area
Argentina,2006,132350000,agricultural_area
Argentina,2005,131350000,agricultural_area
Argentina,2004,131350000,agricultural_area
Argentina,2003,129550000,agricultural_area
Argentina,2002,128983000,agricultural_area
Argentina,2001,128860000,agricultural_area
Argentina,2000,128770000,agricultural_area
Argentina,1999,128680000,agricultural_area
Argentina,1998,128405000,agricultural_area
Argentina,1997,128415000,agricultural_area
Argentina,1996,128430000,agricultural_area
Argentina,1995,127940000,agricultural_area
Argentina,1994,127950000,agricultural_area
Argentina,1993,127960000,agricultural_area
Argentina,1992,127970000,agricultural_area
Argentina,1991,127380000,agricultural_area
Argentina,1990,127390000,agricultural_area
Argentina,1989,127400000,agricultural_area
Argentina,1988,127380000,agricultural_area
Argentina,1987,127939000,agricultural_area
Argentina,1986,128265000,agricultural_area
Argentina,1985,128391000,agricultural_area
Argentina,1984,128517000,agricultural_area
Argentina,1983,128643000,agricultural_area
Argentina,1982,128769000,agricultural_area
Argentina,1981,127894000,agricultural_area
Argentina,1980,128020000,agricultural_area
Argentina,1979,128146000,agricultural_area
Argentina,1978,128272000,agricultural_area
Argentina,1977,128398000,agricultural_area
Argentina,1976,128524000,agricultural_area
Argentina,1975,128650000,agricultural_area
Argentina,1974,128776000,agricultural_area
Argentina,1973,128902000,agricultural_area
Argentina,1972,129028000,agricultural_area
Argentina,1971,129154000,agricultural_area
Argentina,1970,129280000,agricultural_area
Argentina,1969,129302000,agricultural_area
Argentina,1968,129235000,agricultural_area
Argentina,1967,129703000,agricultural_area
Argentina,1966,130948000,agricultural_area
Argentina,1965,131780000,agricultural_area
Argentina,1964,133297000,agricultural_area
Argentina,1963,134875000,agricultural_area
Argentina,1962,136434000,agricultural_area
Argentina,1961,137829000,agricultural_area
Armenia,2007,1615000,agricultural_area
Armenia,2006,1608000,agricultural_area
Armenia,2005,1480000,agricultural_area
Armenia,2004,1380000,agricultural_area
Armenia,2003,1380000,agricultural_area
Armenia,2002,1380000,agricultural_area
Armenia,2001,1315000,agricultural_area
Armenia,2000,1315000,agricultural_area
Armenia,1999,1330000,agricultural_area
Armenia,1998,1330000,agricultural_area
Armenia,1997,1328000,agricultural_area
Armenia,1996,1293000,agricultural_area
Armenia,1995,1247000,agricultural_area
Armenia,1994,1200000,agricultural_area
Armenia,1993,1181000,agricultural_area
Armenia,1992,1170000,agricultural_area
Aruba,2007,2000,agricultural_area
Aruba,2006,2000,agricultural_area
Aruba,2005,2000,agricultural_area
Aruba,2004,2000,agricultural_area
Aruba,2003,2000,agricultural_area
Aruba,2002,2000,agricultural_area
Aruba,2001,2000,agricultural_area
Aruba,2000,2000,agricultural_area
Aruba,1999,2000,agricultural_area
Aruba,1998,2000,agricultural_area
Aruba,1997,2000,agricultural_area
Aruba,1996,2000,agricultural_area
Aruba,1995,2000,agricultural_area
Aruba,1994,2000,agricultural_area
Aruba,1993,2000,agricultural_area
Aruba,1992,2000,agricultural_area
Aruba,1991,2000,agricultural_area
Aruba,1990,2000,agricultural_area
Aruba,1989,2000,agricultural_area
Aruba,1988,2000,agricultural_area
Aruba,1987,2000,agricultural_area
Aruba,1986,2000,agricultural_area
Aruba,1985,2000,agricultural_area
Aruba,1984,2000,agricultural_area
Aruba,1983,2000,agricultural_area
Aruba,1982,2000,agricultural_area
Aruba,1981,2000,agricultural_area
Aruba,1980,2000,agricultural_area
Aruba,1979,2000,agricultural_area
Aruba,1978,2000,agricultural_area
Aruba,1977,2000,agricultural_area
Aruba,1976,2000,agricultural_area
Aruba,1975,2000,agricultural_area
Aruba,1974,2000,agricultural_area
Aruba,1973,2000,agricultural_area
Aruba,1972,2000,agricultural_area
Aruba,1971,2000,agricultural_area
Aruba,1970,2000,agricultural_area
Aruba,1969,2000,agricultural_area
Aruba,1968,2000,agricultural_area
Aruba,1967,2000,agricultural_area
Aruba,1966,2000,agricultural_area
Aruba,1965,2000,agricultural_area
Aruba,1964,2000,agricultural_area
Aruba,1963,2000,agricultural_area
Aruba,1962,2000,agricultural_area
Aruba,1961,2000,agricultural_area
Australia,2007,425449000,agricultural_area
Australia,2006,434925000,agricultural_area
Australia,2005,445149000,agricultural_area
Australia,2004,440110000,agricultural_area
Australia,2003,439500000,agricultural_area
Australia,2002,447000000,agricultural_area
Australia,2001,455700000,agricultural_area
Australia,2000,455500000,agricultural_area
Australia,1999,453729000,agricultural_area
Australia,1998,463786000,agricultural_area
Australia,1997,462200000,agricultural_area
Australia,1996,465221000,agricultural_area
Australia,1995,463348000,agricultural_area
Australia,1994,469100000,agricultural_area
Australia,1993,460286000,agricultural_area
Australia,1992,466178000,agricultural_area
Australia,1991,462974000,agricultural_area
Australia,1990,464481000,agricultural_area
Australia,1989,467077000,agricultural_area
Australia,1988,472283000,agricultural_area
Australia,1987,471020000,agricultural_area
Australia,1986,470885000,agricultural_area
Australia,1985,472960000,agricultural_area
Australia,1984,473039000,agricultural_area
Australia,1983,471125000,agricultural_area
Australia,1982,478081000,agricultural_area
Australia,1981,482741000,agricultural_area
Australia,1980,482926000,agricultural_area
Australia,1979,480477000,agricultural_area
Australia,1978,476530000,agricultural_area
Australia,1977,478611000,agricultural_area
Australia,1976,487773000,agricultural_area
Australia,1975,486837000,agricultural_area
Australia,1974,487727000,agricultural_area
Australia,1973,487017000,agricultural_area
Australia,1972,484457000,agricultural_area
Australia,1971,483253000,agricultural_area
Australia,1970,481787000,agricultural_area
Australia,1969,478943000,agricultural_area
Australia,1968,474821000,agricultural_area
Australia,1967,476728000,agricultural_area
Australia,1966,474154000,agricultural_area
Australia,1965,472976000,agricultural_area
Australia,1964,469009000,agricultural_area
Australia,1963,466471000,agricultural_area
Australia,1962,463688000,agricultural_area
Australia,1961,461585000,agricultural_area
Austria,2007,3240000,agricultural_area
Austria,2006,3241000,agricultural_area
Austria,2005,3263000,agricultural_area
Austria,2004,3262000,agricultural_area
Austria,2003,3376000,agricultural_area
Austria,2002,3374000,agricultural_area
Austria,2001,3376000,agricultural_area
Austria,2000,3390000,agricultural_area
Austria,1999,3390000,agricultural_area
Austria,1998,3419000,agricultural_area
Austria,1997,3423000,agricultural_area
Austria,1996,3426000,agricultural_area
Austria,1995,3432000,agricultural_area
Austria,1994,3450000,agricultural_area
Austria,1993,3452000,agricultural_area
Austria,1992,3492000,agricultural_area
Austria,1991,3519000,agricultural_area
Austria,1990,3500000,agricultural_area
Austria,1989,3548000,agricultural_area
Austria,1988,3532000,agricultural_area
Austria,1987,3499000,agricultural_area
Austria,1986,3499000,agricultural_area
Austria,1985,3511000,agricultural_area
Austria,1984,3508000,agricultural_area
Austria,1983,3502000,agricultural_area
Austria,1982,3675000,agricultural_area
Austria,1981,3689000,agricultural_area
Austria,1980,3675000,agricultural_area
Austria,1979,3662000,agricultural_area
Austria,1978,3716000,agricultural_area
Austria,1977,3698000,agricultural_area
Austria,1976,3689000,agricultural_area
Austria,1975,3790000,agricultural_area
Austria,1974,3793000,agricultural_area
Austria,1973,3793000,agricultural_area
Austria,1972,3894000,agricultural_area
Austria,1971,3894000,agricultural_area
Austria,1970,3896000,agricultural_area
Austria,1969,3897000,agricultural_area
Austria,1968,3922000,agricultural_area
Austria,1967,3927000,agricultural_area
Austria,1966,3935000,agricultural_area
Austria,1965,3984000,agricultural_area
Austria,1964,3984000,agricultural_area
Austria,1963,3990000,agricultural_area
Austria,1962,4041000,agricultural_area
Austria,1961,4050000,agricultural_area
Azerbaijan,2007,4756500,agricultural_area
Azerbaijan,2006,4756000,agricultural_area
Azerbaijan,2005,4758600,agricultural_area
Azerbaijan,2004,4754900,agricultural_area
Azerbaijan,2003,4754600,agricultural_area
Azerbaijan,2002,4744900,agricultural_area
Azerbaijan,2001,4745600,agricultural_area
Azerbaijan,2000,4740400,agricultural_area
Azerbaijan,1999,4692400,agricultural_area
Azerbaijan,1998,4682100,agricultural_area
Azerbaijan,1997,4588700,agricultural_area
Azerbaijan,1996,4526200,agricultural_area
Azerbaijan,1995,4489100,agricultural_area
Azerbaijan,1994,4486000,agricultural_area
Azerbaijan,1993,4456600,agricultural_area
Azerbaijan,1992,4446200,agricultural_area
Bahamas,2007,14000,agricultural_area
Bahamas,2006,14000,agricultural_area
Bahamas,2005,14000,agricultural_area
Bahamas,2004,14000,agricultural_area
Bahamas,2003,14000,agricultural_area
Bahamas,2002,14000,agricultural_area
Bahamas,2001,14000,agricultural_area
Bahamas,2000,13000,agricultural_area
Bahamas,1999,12000,agricultural_area
Bahamas,1998,12000,agricultural_area
Bahamas,1997,12000,agricultural_area
Bahamas,1996,12000,agricultural_area
Bahamas,1995,12000,agricultural_area
Bahamas,1994,12000,agricultural_area
Bahamas,1993,12000,agricultural_area
Bahamas,1992,12000,agricultural_area
Bahamas,1991,12000,agricultural_area
Bahamas,1990,12000,agricultural_area
Bahamas,1989,12000,agricultural_area
Bahamas,1988,12000,agricultural_area
Bahamas,1987,12000,agricultural_area
Bahamas,1986,12000,agricultural_area
Bahamas,1985,12000,agricultural_area
Bahamas,1984,11000,agricultural_area
Bahamas,1983,11000,agricultural_area
Bahamas,1982,11000,agricultural_area
Bahamas,1981,11000,agricultural_area
Bahamas,1980,11000,agricultural_area
Bahamas,1979,11000,agricultural_area
Bahamas,1978,11000,agricultural_area
Bahamas,1977,11000,agricultural_area
Bahamas,1976,11000,agricultural_area
Bahamas,1975,10000,agricultural_area
Bahamas,1974,10000,agricultural_area
Bahamas,1973,10000,agricultural_area
Bahamas,1972,10000,agricultural_area
Bahamas,1971,10000,agricultural_area
Bahamas,1970,10000,agricultural_area
Bahamas,1969,10000,agricultural_area
Bahamas,1968,10000,agricultural_area
Bahamas,1967,10000,agricultural_area
Bahamas,1966,10000,agricultural_area
Bahamas,1965,10000,agricultural_area
Bahamas,1964,10000,agricultural_area
Bahamas,1963,10000,agricultural_area
Bahamas,1962,10000,agricultural_area
Bahamas,1961,10000,agricultural_area
Bahrain,2007,10000,agricultural_area
Bahrain,2006,10000,agricultural_area
Bahrain,2005,10000,agricultural_area
Bahrain,2004,10000,agricultural_area
Bahrain,2003,10000,agricultural_area
Bahrain,2002,10000,agricultural_area
Bahrain,2001,10000,agricultural_area
Bahrain,2000,10000,agricultural_area
Bahrain,1999,10000,agricultural_area
Bahrain,1998,9000,agricultural_area
Bahrain,1997,9000,agricultural_area
Bahrain,1996,9000,agricultural_area
Bahrain,1995,9000,agricultural_area
Bahrain,1994,9000,agricultural_area
Bahrain,1993,9000,agricultural_area
Bahrain,1992,9000,agricultural_area
Bahrain,1991,8000,agricultural_area
Bahrain,1990,8000,agricultural_area
Bahrain,1989,8000,agricultural_area
Bahrain,1988,8000,agricultural_area
Bahrain,1987,8000,agricultural_area
Bahrain,1986,8000,agricultural_area
Bahrain,1985,8000,agricultural_area
Bahrain,1984,8000,agricultural_area
Bahrain,1983,8000,agricultural_area
Bahrain,1982,8000,agricultural_area
Bahrain,1981,9000,agricultural_area
Bahrain,1980,10000,agricultural_area
Bahrain,1979,10000,agricultural_area
Bahrain,1978,10000,agricultural_area
Bahrain,1977,10000,agricultural_area
Bahrain,1976,10000,agricultural_area
Bahrain,1975,8000,agricultural_area
Bahrain,1974,7000,agricultural_area
Bahrain,1973,7000,agricultural_area
Bahrain,1972,7000,agricultural_area
Bahrain,1971,7000,agricultural_area
Bahrain,1970,7000,agricultural_area
Bahrain,1969,7000,agricultural_area
Bahrain,1968,7000,agricultural_area
Bahrain,1967,7000,agricultural_area
Bahrain,1966,7000,agricultural_area
Bahrain,1965,7000,agricultural_area
Bahrain,1964,7000,agricultural_area
Bahrain,1963,7000,agricultural_area
Bahrain,1962,7000,agricultural_area
Bahrain,1961,7000,agricultural_area
Bangladesh,2007,9050000,agricultural_area
Bangladesh,2006,9050000,agricultural_area
Bangladesh,2005,9043000,agricultural_area
Bangladesh,2004,9025000,agricultural_area
Bangladesh,2003,9019000,agricultural_area
Bangladesh,2002,9029000,agricultural_area
Bangladesh,2001,9085000,agricultural_area
Bangladesh,2000,9084000,agricultural_area
Bangladesh,1999,9040000,agricultural_area
Bangladesh,1998,8932000,agricultural_area
Bangladesh,1997,8841000,agricultural_area
Bangladesh,1996,8795000,agricultural_area
Bangladesh,1995,8748000,agricultural_area
Bangladesh,1994,8724000,agricultural_area
Bangladesh,1993,8834000,agricultural_area
Bangladesh,1992,8928000,agricultural_area
Bangladesh,1991,9737000,agricultural_area
Bangladesh,1990,10037000,agricultural_area
Bangladesh,1989,10082000,agricultural_area
Bangladesh,1988,10063000,agricultural_area
Bangladesh,1987,9848000,agricultural_area
Bangladesh,1986,9764000,agricultural_area
Bangladesh,1985,9735000,agricultural_area
Bangladesh,1984,9732000,agricultural_area
Bangladesh,1983,9731000,agricultural_area
Bangladesh,1982,9730000,agricultural_area
Bangladesh,1981,9768000,agricultural_area
Bangladesh,1980,9758000,agricultural_area
Bangladesh,1979,9758000,agricultural_area
Bangladesh,1978,9738000,agricultural_area
Bangladesh,1977,9718000,agricultural_area
Bangladesh,1976,9724000,agricultural_area
Bangladesh,1975,9729000,agricultural_area
Bangladesh,1974,9733000,agricultural_area
Bangladesh,1973,9716000,agricultural_area
Bangladesh,1972,9712000,agricultural_area
Bangladesh,1971,9695000,agricultural_area
Bangladesh,1970,9697000,agricultural_area
Bangladesh,1969,9675000,agricultural_area
Bangladesh,1968,9669000,agricultural_area
Bangladesh,1967,9695000,agricultural_area
Bangladesh,1966,9650000,agricultural_area
Bangladesh,1965,9637000,agricultural_area
Bangladesh,1964,9520000,agricultural_area
Bangladesh,1963,9480000,agricultural_area
Bangladesh,1962,9477000,agricultural_area
Bangladesh,1961,9480000,agricultural_area
Barbados,2007,19000,agricultural_area
Barbados,2006,19000,agricultural_area
Barbados,2005,19000,agricultural_area
Barbados,2004,19000,agricultural_area
Barbados,2003,19000,agricultural_area
Barbados,2002,19000,agricultural_area
Barbados,2001,19000,agricultural_area
Barbados,2000,19000,agricultural_area
Barbados,1999,19000,agricultural_area
Barbados,1998,19000,agricultural_area
Barbados,1997,19000,agricultural_area
Barbados,1996,19000,agricultural_area
Barbados,1995,19000,agricultural_area
Barbados,1994,19000,agricultural_area
Barbados,1993,19000,agricultural_area
Barbados,1992,19000,agricultural_area
Barbados,1991,19000,agricultural_area
Barbados,1990,19000,agricultural_area
Barbados,1989,19000,agricultural_area
Barbados,1988,19000,agricultural_area
Barbados,1987,19000,agricultural_area
Barbados,1986,19000,agricultural_area
Barbados,1985,19000,agricultural_area
Barbados,1984,19000,agricultural_area
Barbados,1983,19000,agricultural_area
Barbados,1982,19000,agricultural_area
Barbados,1981,19000,agricultural_area
Barbados,1980,19000,agricultural_area
Barbados,1979,19000,agricultural_area
Barbados,1978,19000,agricultural_area
Barbados,1977,19000,agricultural_area
Barbados,1976,19000,agricultural_area
Barbados,1975,19000,agricultural_area
Barbados,1974,19000,agricultural_area
Barbados,1973,19000,agricultural_area
Barbados,1972,19000,agricultural_area
Barbados,1971,19000,agricultural_area
Barbados,1970,19000,agricultural_area
