Region,Year,Value,Category
Polynesia,1984,813700,land_area
Polynesia,1983,813700,land_area
Polynesia,1982,813700,land_area
Polynesia,1981,813700,land_area
Polynesia,1980,813700,land_area
Polynesia,1979,813700,land_area
Polynesia,1978,813700,land_area
Polynesia,1977,813700,land_area
Polynesia,1976,813700,land_area
Polynesia,1975,813700,land_area
Polynesia,1974,813700,land_area
Polynesia,1973,813700,land_area
Polynesia,1972,813700,land_area
Polynesia,1971,813700,land_area
Polynesia,1970,813700,land_area
Polynesia,1969,813700,land_area
Polynesia,1968,813700,land_area
Polynesia,1967,813700,land_area
Polynesia,1966,813700,land_area
Polynesia,1965,813700,land_area
Polynesia,1964,813700,land_area
Polynesia,1963,813700,land_area
Polynesia,1962,813700,land_area
Polynesia,1961,813700,land_area
Small Island Developing States,2007,119582700,land_area
Small Island Developing States,2006,119582400,land_area
Small Island Developing States,2005,119581900,land_area
Small Island Developing States,2004,119582000,land_area
Small Island Developing States,2003,119581800,land_area
Small Island Developing States,2002,119580600,land_area
Small Island Developing States,2001,119580100,land_area
Small Island Developing States,2000,119580100,land_area
Small Island Developing States,1999,119580100,land_area
Small Island Developing States,1998,119580100,land_area
Small Island Developing States,1997,119580100,land_area
Small Island Developing States,1996,119580100,land_area
Small Island Developing States,1995,119580100,land_area
Small Island Developing States,1994,119400100,land_area
Small Island Developing States,1993,119400100,land_area
Small Island Developing States,1992,119400100,land_area
Small Island Developing States,1991,119398100,land_area
Small Island Developing States,1990,119398100,land_area
Small Island Developing States,1989,119398100,land_area
Small Island Developing States,1988,119398100,land_area
Small Island Developing States,1987,119398100,land_area
Small Island Developing States,1986,119398100,land_area
Small Island Developing States,1985,119398100,land_area
Small Island Developing States,1984,119398100,land_area
Small Island Developing States,1983,119398100,land_area
Small Island Developing States,1982,119398100,land_area
Small Island Developing States,1981,119398100,land_area
Small Island Developing States,1980,119398100,land_area
Small Island Developing States,1979,119398100,land_area
Small Island Developing States,1978,119398100,land_area
Small Island Developing States,1977,119398100,land_area
Small Island Developing States,1976,119398100,land_area
Small Island Developing States,1975,119398100,land_area
Small Island Developing States,1974,119384100,land_area
Small Island Developing States,1973,119384100,land_area
Small Island Developing States,1972,119384100,land_area
Small Island Developing States,1971,119384100,land_area
Small Island Developing States,1970,119384100,land_area
Small Island Developing States,1969,119384100,land_area
Small Island Developing States,1968,119384100,land_area
Small Island Developing States,1967,119384100,land_area
Small Island Developing States,1966,119384100,land_area
Small Island Developing States,1965,119384100,land_area
Small Island Developing States,1964,119384100,land_area
Small Island Developing States,1963,119384100,land_area
Small Island Developing States,1962,119384100,land_area
Small Island Developing States,1961,119384100,land_area
South America,2007,1759709000,land_area
South America,2006,1759709000,land_area
South America,2005,1759709000,land_area
South America,2004,1759709000,land_area
South America,2003,1759709000,land_area
South America,2002,1759709000,land_area
South America,2001,1759709000,land_area
South America,2000,1759709000,land_area
South America,1999,1759709000,land_area
South America,1998,1759709000,land_area
South America,1997,1759709000,land_area
South America,1996,1759709000,land_area
South America,1995,1759709000,land_area
South America,1994,1759709000,land_area
South America,1993,1759709000,land_area
South America,1992,1759709000,land_area
South America,1991,1759709000,land_area
South America,1990,1759709000,land_area
South America,1989,1759709000,land_area
South America,1988,1759709000,land_area
South America,1987,1759709000,land_area
South America,1986,1759709000,land_area
South America,1985,1759709000,land_area
South America,1984,1759709000,land_area
South America,1983,1759709000,land_area
South America,1982,1759709000,land_area
South America,1981,1759709000,land_area
South America,1980,1759709000,land_area
South America,1979,1759709000,land_area
South America,1978,1759709000,land_area
South America,1977,1759709000,land_area
South America,1976,1759709000,land_area
South America,1975,1759709000,land_area
South America,1974,1759695000,land_area
South America,1973,1759695000,land_area
South America,1972,1759695000,land_area
South America,1971,1759695000,land_area
South America,1970,1759695000,land_area
South America,1969,1759695000,land_area
South America,1968,1759695000,land_area
South America,1967,1759695000,land_area
South America,1966,1759695000,land_area
South America,1965,1759695000,land_area
South America,1964,1759695000,land_area
South America,1963,1759695000,land_area
South America,1962,1759695000,land_area
South America,1961,1759695000,land_area
South-Eastern Asia,2007,434092700,land_area
South-Eastern Asia,2006,434087400,land_area
South-Eastern Asia,2005,434075900,land_area
South-Eastern Asia,2004,434081900,land_area
South-Eastern Asia,2003,434093700,land_area
South-Eastern Asia,2002,434140500,land_area
South-Eastern Asia,2001,434194000,land_area
South-Eastern Asia,2000,434191000,land_area
South-Eastern Asia,1999,435634000,land_area
South-Eastern Asia,1998,435634000,land_area
South-Eastern Asia,1997,435634000,land_area
South-Eastern Asia,1996,435634000,land_area
South-Eastern Asia,1995,435634000,land_area
South-Eastern Asia,1994,435634000,land_area
South-Eastern Asia,1993,435634000,land_area
South-Eastern Asia,1992,435634000,land_area
South-Eastern Asia,1991,435634000,land_area
South-Eastern Asia,1990,435634000,land_area
South-Eastern Asia,1989,435634000,land_area
South-Eastern Asia,1988,435634000,land_area
South-Eastern Asia,1987,435634000,land_area
South-Eastern Asia,1986,435634000,land_area
South-Eastern Asia,1985,435634000,land_area
South-Eastern Asia,1984,435634000,land_area
South-Eastern Asia,1983,435634000,land_area
South-Eastern Asia,1982,435634000,land_area
South-Eastern Asia,1981,435634000,land_area
South-Eastern Asia,1980,435634000,land_area
South-Eastern Asia,1979,435634000,land_area
South-Eastern Asia,1978,435634000,land_area
South-Eastern Asia,1977,435634000,land_area
South-Eastern Asia,1976,435634000,land_area
South-Eastern Asia,1975,435634000,land_area
South-Eastern Asia,1974,435636000,land_area
South-Eastern Asia,1973,435640000,land_area
South-Eastern Asia,1972,435643000,land_area
South-Eastern Asia,1971,435643000,land_area
South-Eastern Asia,1970,435643000,land_area
South-Eastern Asia,1969,435643000,land_area
South-Eastern Asia,1968,435643000,land_area
South-Eastern Asia,1967,435643000,land_area
South-Eastern Asia,1966,435643000,land_area
South-Eastern Asia,1965,435643000,land_area
South-Eastern Asia,1964,435643000,land_area
South-Eastern Asia,1963,435643000,land_area
South-Eastern Asia,1962,435643000,land_area
South-Eastern Asia,1961,435643000,land_area
Southern Africa,2007,265204000,land_area
Southern Africa,2006,265204000,land_area
Southern Africa,2005,265204000,land_area
Southern Africa,2004,265204000,land_area
Southern Africa,2003,265204000,land_area
Southern Africa,2002,265204000,land_area
Southern Africa,2001,265204000,land_area
Southern Africa,2000,265204000,land_area
Southern Africa,1999,265204000,land_area
Southern Africa,1998,265204000,land_area
Southern Africa,1997,265204000,land_area
Southern Africa,1996,265204000,land_area
Southern Africa,1995,265204000,land_area
Southern Africa,1994,265204000,land_area
Southern Africa,1993,265204000,land_area
Southern Africa,1992,265204000,land_area
Southern Africa,1991,265204000,land_area
Southern Africa,1990,265204000,land_area
Southern Africa,1989,265204000,land_area
Southern Africa,1988,265204000,land_area
Southern Africa,1987,265204000,land_area
Southern Africa,1986,265204000,land_area
Southern Africa,1985,265204000,land_area
Southern Africa,1984,265204000,land_area
Southern Africa,1983,265204000,land_area
Southern Africa,1982,265204000,land_area
Southern Africa,1981,265204000,land_area
Southern Africa,1980,265204000,land_area
Southern Africa,1979,265204000,land_area
Southern Africa,1978,265204000,land_area
Southern Africa,1977,265204000,land_area
Southern Africa,1976,265204000,land_area
Southern Africa,1975,265204000,land_area
Southern Africa,1974,265204000,land_area
Southern Africa,1973,265204000,land_area
Southern Africa,1972,265204000,land_area
Southern Africa,1971,265204000,land_area
Southern Africa,1970,265204000,land_area
Southern Africa,1969,265204000,land_area
Southern Africa,1968,265204000,land_area
Southern Africa,1967,265204000,land_area
Southern Africa,1966,265204000,land_area
Southern Africa,1965,265204000,land_area
Southern Africa,1964,265204000,land_area
Southern Africa,1963,265204000,land_area
Southern Africa,1962,265204000,land_area
Southern Africa,1961,265204000,land_area
Southern Asia,2007,640169400,land_area
Southern Asia,2006,640169400,land_area
Southern Asia,2005,640169400,land_area
Southern Asia,2004,640169400,land_area
Southern Asia,2003,640337700,land_area
Southern Asia,2002,640337700,land_area
Southern Asia,2001,640337700,land_area
Southern Asia,2000,640337700,land_area
Southern Asia,1999,640302700,land_area
Southern Asia,1998,640302700,land_area
Southern Asia,1997,640302700,land_area
Southern Asia,1996,640302700,land_area
Southern Asia,1995,640302700,land_area
Southern Asia,1994,640302700,land_area
Southern Asia,1993,640995000,land_area
Southern Asia,1992,640995000,land_area
Southern Asia,1991,640995000,land_area
Southern Asia,1990,640995000,land_area
Southern Asia,1989,640995000,land_area
Southern Asia,1988,640995000,land_area
Southern Asia,1987,640995000,land_area
Southern Asia,1986,640995000,land_area
Southern Asia,1985,640995000,land_area
Southern Asia,1984,640995000,land_area
Southern Asia,1983,640995000,land_area
Southern Asia,1982,640995000,land_area
Southern Asia,1981,640995000,land_area
Southern Asia,1980,640995000,land_area
Southern Asia,1979,640995000,land_area
Southern Asia,1978,640995000,land_area
Southern Asia,1977,640995000,land_area
Southern Asia,1976,640995000,land_area
Southern Asia,1975,640995000,land_area
Southern Asia,1974,640995000,land_area
Southern Asia,1973,640995000,land_area
Southern Asia,1972,640995000,land_area
Southern Asia,1971,640995000,land_area
Southern Asia,1970,640995000,land_area
Southern Asia,1969,640995000,land_area
Southern Asia,1968,640995000,land_area
Southern Asia,1967,640995000,land_area
Southern Asia,1966,640995000,land_area
Southern Asia,1965,640995000,land_area
Southern Asia,1964,640995000,land_area
Southern Asia,1963,640995000,land_area
Southern Asia,1962,640995000,land_area
Southern Asia,1961,641006000,land_area
Southern Europe,2007,129427000,land_area
Southern Europe,2006,129454000,land_area
Southern Europe,2005,129453000,land_area
Southern Europe,2004,129478000,land_area
Southern Europe,2003,129482000,land_area
Southern Europe,2002,129650000,land_area
Southern Europe,2001,129598000,land_area
Southern Europe,2000,129646000,land_area
Southern Europe,1999,129690000,land_area
Southern Europe,1998,129690000,land_area
Southern Europe,1997,129690000,land_area
Southern Europe,1996,129690000,land_area
Southern Europe,1995,129690000,land_area
Southern Europe,1994,129690000,land_area
Southern Europe,1993,129690000,land_area
Southern Europe,1992,129690000,land_area
Southern Europe,1991,129690000,land_area
Southern Europe,1990,129690000,land_area
Southern Europe,1989,129690000,land_area
Southern Europe,1988,129690000,land_area
Southern Europe,1987,129690000,land_area
Southern Europe,1986,129690000,land_area
Southern Europe,1985,129690000,land_area
Southern Europe,1984,129690000,land_area
Southern Europe,1983,129689000,land_area
Southern Europe,1982,129692000,land_area
Southern Europe,1981,129692000,land_area
Southern Europe,1980,129693000,land_area
Southern Europe,1979,129700000,land_area
Southern Europe,1978,129699000,land_area
Southern Europe,1977,129700000,land_area
Southern Europe,1976,129703000,land_area
Southern Europe,1975,129709000,land_area
Southern Europe,1974,129721000,land_area
Southern Europe,1973,129724000,land_area
Southern Europe,1972,129724000,land_area
Southern Europe,1971,129724000,land_area
Southern Europe,1970,129724000,land_area
Southern Europe,1969,129724000,land_area
Southern Europe,1968,129724000,land_area
Southern Europe,1967,129724000,land_area
Southern Europe,1966,129724000,land_area
Southern Europe,1965,129724000,land_area
Southern Europe,1964,129724000,land_area
Southern Europe,1963,129724000,land_area
Southern Europe,1962,129724000,land_area
Southern Europe,1961,129724000,land_area
Western Africa,2007,606124000,land_area
Western Africa,2006,606124000,land_area
Western Africa,2005,606124000,land_area
Western Africa,2004,606124000,land_area
Western Africa,2003,606124000,land_area
Western Africa,2002,606124000,land_area
Western Africa,2001,606124000,land_area
Western Africa,2000,606124000,land_area
Western Africa,1999,606124000,land_area
Western Africa,1998,606124000,land_area
Western Africa,1997,606124000,land_area
Western Africa,1996,606124000,land_area
Western Africa,1995,606124000,land_area
Western Africa,1994,606124000,land_area
Western Africa,1993,606124000,land_area
Western Africa,1992,606124000,land_area
Western Africa,1991,606124000,land_area
Western Africa,1990,606124000,land_area
Western Africa,1989,606124000,land_area
Western Africa,1988,606124000,land_area
Western Africa,1987,606124000,land_area
Western Africa,1986,606124000,land_area
Western Africa,1985,606124000,land_area
Western Africa,1984,606124000,land_area
Western Africa,1983,606124000,land_area
Western Africa,1982,606124000,land_area
Western Africa,1981,606124000,land_area
Western Africa,1980,606124000,land_area
Western Africa,1979,606124000,land_area
Western Africa,1978,606124000,land_area
Western Africa,1977,606124000,land_area
Western Africa,1976,606124000,land_area
Western Africa,1975,606124000,land_area
Western Africa,1974,606124000,land_area
Western Africa,1973,606124000,land_area
Western Africa,1972,606124000,land_area
Western Africa,1971,606124000,land_area
Western Africa,1970,606124000,land_area
Western Africa,1969,606124000,land_area
Western Africa,1968,606124000,land_area
Western Africa,1967,606124000,land_area
Western Africa,1966,606124000,land_area
Western Africa,1965,606124000,land_area
Western Africa,1964,606124000,land_area
Western Africa,1963,606124000,land_area
Western Africa,1962,606124000,land_area
Western Africa,1961,606124000,land_area
Western Asia,2007,480719900,land_area
Western Asia,2006,480721700,land_area
Western Asia,2005,480717000,land_area
Western Asia,2004,480718200,land_area
Western Asia,2003,480718200,land_area
Western Asia,2002,480733800,land_area
Western Asia,2001,480732400,land_area
Western Asia,2000,480732500,land_area
Western Asia,1999,480742500,land_area
Western Asia,1998,480781200,land_area
Western Asia,1997,480793700,land_area
Western Asia,1996,480793700,land_area
Western Asia,1995,480191700,land_area
Western Asia,1994,480191700,land_area
Western Asia,1993,480191700,land_area
Western Asia,1992,480191700,land_area
Western Asia,1991,462099000,land_area
Western Asia,1990,462099000,land_area
Western Asia,1989,462099000,land_area
Western Asia,1988,462099000,land_area
Western Asia,1987,462099000,land_area
Western Asia,1986,462099000,land_area
Western Asia,1985,462099000,land_area
Western Asia,1984,462099000,land_area
Western Asia,1983,462099000,land_area
Western Asia,1982,462099000,land_area
Western Asia,1981,462099000,land_area
Western Asia,1980,462099000,land_area
Western Asia,1979,462099000,land_area
Western Asia,1978,462099000,land_area
Western Asia,1977,462099000,land_area
Western Asia,1976,462099000,land_area
Western Asia,1975,462099000,land_area
Western Asia,1974,462099000,land_area
Western Asia,1973,462099000,land_area
Western Asia,1972,462099000,land_area
Western Asia,1971,462099000,land_area
Western Asia,1970,462099000,land_area
Western Asia,1969,462099000,land_area
Western Asia,1968,462099000,land_area
Western Asia,1967,462099000,land_area
Western Asia,1966,462099000,land_area
Western Asia,1965,462099000,land_area
Western Asia,1964,462099000,land_area
Western Asia,1963,462099000,land_area
Western Asia,1962,462099000,land_area
Western Asia,1961,462099000,land_area
Western Europe,2007,108567000,land_area
Western Europe,2006,108567000,land_area
Western Europe,2005,108567000,land_area
Western Europe,2004,108568000,land_area
Western Europe,2003,108568000,land_area
Western Europe,2002,108568000,land_area
Western Europe,2001,108568000,land_area
Western Europe,2000,108568000,land_area
Western Europe,1999,108563000,land_area
Western Europe,1998,108563000,land_area
Western Europe,1997,108563000,land_area
Western Europe,1996,108563000,land_area
Western Europe,1995,108563000,land_area
Western Europe,1994,108563000,land_area
Western Europe,1993,108563000,land_area
Western Europe,1992,108563000,land_area
Western Europe,1991,108563000,land_area
Western Europe,1990,108563000,land_area
Western Europe,1989,108563000,land_area
Western Europe,1988,108563000,land_area
Western Europe,1987,108563000,land_area
Western Europe,1986,108563000,land_area
Western Europe,1985,108563000,land_area
Western Europe,1984,108563000,land_area
Western Europe,1983,108563000,land_area
Western Europe,1982,108563000,land_area
Western Europe,1981,108563000,land_area
Western Europe,1980,108563000,land_area
Western Europe,1979,108563000,land_area
Western Europe,1978,108563000,land_area
Western Europe,1977,108563000,land_area
Western Europe,1976,108563000,land_area
Western Europe,1975,108563000,land_area
Western Europe,1974,108563000,land_area
Western Europe,1973,108563000,land_area
Western Europe,1972,108563000,land_area
Western Europe,1971,108563000,land_area
Western Europe,1970,108563000,land_area
Western Europe,1969,108563000,land_area
Western Europe,1968,108563000,land_area
Western Europe,1967,108563000,land_area
Western Europe,1966,108563000,land_area
Western Europe,1965,108563000,land_area
Western Europe,1964,108563000,land_area
Western Europe,1963,108563000,land_area
Western Europe,1962,108563000,land_area
Western Europe,1961,108563000,land_area
World,2007,13009115000,land_area
World,2006,13009151500,land_area
World,2005,13009752200,land_area
World,2004,13009571500,land_area
World,2003,13009921500,land_area
World,2002,13010146900,land_area
World,2001,13010066900,land_area
World,2000,13010377400,land_area
World,1999,13012264400,land_area
World,1998,13011583100,land_area
World,1997,13011324600,land_area
World,1996,13004386600,land_area
World,1995,13003835600,land_area
World,1994,13003948600,land_area
World,1993,13005124900,land_area
World,1992,13005493900,land_area
World,1991,13049839200,land_area
World,1990,13050008200,land_area
World,1989,13050010200,land_area
World,1988,13050111200,land_area
World,1987,13050114200,land_area
World,1986,13050125200,land_area
World,1985,13050118200,land_area
World,1984,13050131200,land_area
World,1983,13050285200,land_area
World,1982,13050294200,land_area
World,1981,13050315200,land_area
World,1980,13050309200,land_area
World,1979,13050331200,land_area
World,1978,13050336200,land_area
World,1977,13050338200,land_area
World,1976,13050355200,land_area
World,1975,13050377200,land_area
World,1974,13050433200,land_area
World,1973,13050485200,land_area
World,1972,13050496200,land_area
World,1971,13050507200,land_area
World,1970,13050508200,land_area
World,1969,13050509200,land_area
World,1968,13050509200,land_area
World,1967,13050510200,land_area
World,1966,13050511200,land_area
World,1965,13050512200,land_area
World,1964,13050513200,land_area
World,1963,13050513200,land_area
World,1962,13050512200,land_area
World,1961,13050525200,land_area
